14,10000159,Potato/Urulaikizhangu,29.29,kg,1,https://www.bigbasket.com/pd/10000159/fresho-potato-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000159_25-fresho-potato.jpg,Test,Test
15,10000069,Capsicum - Green,74.74,g,500,https://www.bigbasket.com/pd/10000069/fresho-capsicum-green-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000069_20-fresho-capsicum-green.jpg,Test,Test
16,10000091,Coccinia,38.38,g,500,https://www.bigbasket.com/pd/10000091/fresho-coccinia-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000091_18-fresho-coccinia.jpg,Test,Test
17,10000331,Sambhar Onion - Grade A/Chinna Vengayam,44,kg,1,https://www.bigbasket.com/pd/10000331/fresho-onion-sambhar-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000331_13-fresho-onion-sambhar.jpg,Test,Test
18,40145210,Ooty Beetroot,69,g,500,https://www.bigbasket.com/pd/40145210/fresho-ooty-beetroot-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/40145210_2-fresho-ooty-beetroot.jpg,Test,Test
19,10000166,Radish - White,12.12,g,500,https://www.bigbasket.com/pd/10000166/fresho-radish-white-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000166_16-fresho-radish-white.jpg,Test,Test
20,10000194,Sweet Potato,44.44,g,500,https://www.bigbasket.com/pd/10000194/fresho-sweet-potato-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000194_13-fresho-sweet-potato.jpg,Test,Test
21,10000066,Cabbage Small - Grade A/Muttai Kosu,23.31,g,650,https://www.bigbasket.com/pd/10000066/fresho-cabbage-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000066_25-fresho-cabbage.jpg,Test,Test
22,10000175,Ridge Gourd/Peerkangai,25.25,kg,1,https://www.bigbasket.com/pd/10000175/fresho-ridge-gourd-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000175_15-fresho-ridge-gourd.jpg,Test,Test
23,10000058,Brinjal Varikatri - Grade A/Kathirikai,30,kg,1,https://www.bigbasket.com/pd/10000058/fresho-brinjal-varikatri-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000058_20-fresho-brinjal-varikatri.jpg,Test,Test
24,10000185,Snake Gourd,18,g,500,https://www.bigbasket.com/pd/10000185/fresho-snake-gourd-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000185_11-fresho-snake-gourd.jpg,Test,Test
25,10000049,Bitter Gourd,40.4,g,500,https://www.bigbasket.com/pd/10000049/fresho-bitter-gourd-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000049_20-fresho-bitter-gourd.jpg,Test,Test
26,10000379,Elephant Foot Yam/Senai Kizhangu,42,kg,1,https://www.bigbasket.com/pd/10000379/fresho-yam-elephant-foot-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000379_11-fresho-yam-elephant-foot.jpg,Test,Test
27,40004992,Sweet Corn,30,kg,1,https://www.bigbasket.com/pd/40004992/fresho-sweet-corn-2-pcs/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/40004992_14-fresho-sweet-corn.jpg,Test,Test
28,10000293,Amla,78.8,g,250,https://www.bigbasket.com/pd/10000293/fresho-amla-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000293_14-fresho-amla.jpg,Test,Test
29,20000745,Bottle Gourd,21.54,g,650,https://www.bigbasket.com/pd/20000745/fresho-bottle-gourd-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/20000745_5-fresho-bottle-gourd.jpg,Test,Test
30,10000271,Carrot - Ooty,145,g,500,https://www.bigbasket.com/pd/10000271/fresho-carrot-ooty-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000271_13-fresho-carrot-ooty.jpg,Test,Test
31,10000188,Palak/Spinach,60,g,500,https://www.bigbasket.com/pd/10000188/fresho-palak-cleaned-without-roots-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000188_12-fresho-palak-cleaned-without-roots.jpg,Test,Test
32,10000094,Colocasia - Grade A/Seppankizhangu,44.44,kg,1,https://www.bigbasket.com/pd/10000094/fresho-colocasia-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000094_15-fresho-colocasia.jpg,Test,Test
33,10000038,Beans - Broad,46,g,500,https://www.bigbasket.com/pd/10000038/fresho-beans-broad-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000038_17-fresho-beans-broad.jpg,Test,Test
34,10000599,Cucumber - English,40,g,500,https://www.bigbasket.com/pd/10000599/fresho-cucumber-english-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000599_12-fresho-cucumber-english.jpg,Test,Test
35,10000382,Carrot - Red,72,g,500,https://www.bigbasket.com/pd/10000382/fresho-carrot-red-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/s/10000382_10-fresho-carrot-red.jpg,Test,Test
36,10000041,Beans - Cluster,38.38,g,500,https://www.bigbasket.com/pd/10000041/fresho-beans-cluster-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000041_7-fresho-beans-cluster.jpg,Test,Test
37,10000286,Groundnut - Fresh,112,g,500,https://www.bigbasket.com/pd/10000286/fresho-groundnut-fresh-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000286_13-fresho-groundnut-fresh.jpg,Test,Test
38,40022638,"Tomato - Local, Organically Grown",13,g,500,https://www.bigbasket.com/pd/40022638/fresho-tomato-local-organically-grown-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40022638_4-fresho-tomato-local-organically-grown.jpg,Test,Test
39,10000133,Lettuce - Iceberg,64,g,375,https://www.bigbasket.com/pd/10000133/fresho-lettuce-iceberg-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000133_14-fresho-lettuce-iceberg.jpg,Test,Test
40,10000024,Baby Potato,49,g,500,https://www.bigbasket.com/pd/10000024/fresho-baby-potato-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000024_20-fresho-baby-potato.jpg,Test,Test
41,10000162,Pumpkin - Green,30,kg,1,https://www.bigbasket.com/pd/10000162/fresho-pumpkin-green-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000162_16-fresho-pumpkin-green.jpg,Test,Test
42,40023472,Onion - Organically Grown,50,kg,1,https://www.bigbasket.com/pd/40023472/fresho-onion-organically-grown-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40023472_5-fresho-onion-organically-grown.jpg,Test,Test
43,10000062,Broccoli,180,g,200,https://www.bigbasket.com/pd/10000062/fresho-broccoli-1-pc/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000062_22-fresho-broccoli.jpg,Test,Test
44,10000596,Lettuce - Green,12,to 100 g (Bunch),70,https://www.bigbasket.com/pd/10000596/fresho-lettuce-green-70-to-100-gm-bunch/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000596_11-fresho-lettuce-green.jpg,Test,Test
45,40004374,Turmeric - Fresh,48,g,250,https://www.bigbasket.com/pd/40004374/fresho-turmeric-fresh-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40004374_12-fresho-turmeric-fresh.jpg,Test,Test
46,40023480,Ginger - Organically Grown,60,g,250,https://www.bigbasket.com/pd/40023480/fresho-ginger-organically-grown-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40023480_4-fresho-ginger-organically-grown.jpg,Test,Test
47,10000010,Ash Gourd,24,kg,1,https://www.bigbasket.com/pd/10000010/fresho-ash-gourd-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000010_20-fresho-ash-gourd.jpg,Test,Test
48,60000758,Pidi Karanai,44,g,500,https://www.bigbasket.com/pd/60000758/fresho-pidi-karanai-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/60000758_3-fresho-pidi-karanai.jpg,Test,Test
49,10000275,Beans - Cowpea,32,g,500,https://www.bigbasket.com/pd/10000275/fresho-beans-cowpea-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000275_13-fresho-beans-cowpea.jpg,Test,Test
50,20000981,Spring Onion - With roots,240,g,100,https://www.bigbasket.com/pd/20000981/fresho-spring-onion-with-roots-100-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/20000981_6-fresho-spring-onion-with-roots.jpg,Test,Test
51,40005819,Sambar Onion - Peeled (Small Onion),375,g,200,https://www.bigbasket.com/pd/40005819/fresho-sambar-onion-peeled-small-onion-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40005819_5-fresho-sambar-onion-peeled-small-onion.jpg,Test,Test
52,10000171,Cabbage - Red,60,g,500,https://www.bigbasket.com/pd/10000171/fresho-cabbage-red-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000171_14-fresho-cabbage-red.jpg,Test,Test
53,40021628,Ooty Potato - Medium,56,kg,1,https://www.bigbasket.com/pd/40021628/fresho-ooty-potato-medium-1-kg/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40021628_2-fresho-ooty-potato-medium.jpg,Test,Test
54,10000278,Knol Khol,22,g,500,https://www.bigbasket.com/pd/10000278/fresho-knol-khol-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000278_12-fresho-knol-khol.jpg,Test,Test
55,40050087,Pumpkin Green - Cut,76,g,500,https://www.bigbasket.com/pd/40050087/fresho-pumpkin-green-cut-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40050087_4-fresho-pumpkin-green-cut.jpg,Test,Test
56,10000355,Sprouts - Mixed Gram,140,g,200,https://www.bigbasket.com/pd/10000355/fresho-sprouts-mixed-gram-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000355_11-fresho-sprouts-mixed-gram.jpg,Test,Test
57,20000753,"Gongura Leaves/Pulicha - Cleaned, without roots",56,g,250,https://www.bigbasket.com/pd/20000753/fresho-gongura-leavespulicha-cleaned-without-roots-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/20000753_9-fresho-gongura-leavespulicha-cleaned-without-roots.jpg,Test,Test
58,40224096,Cucumber - Mangalore,19,kg,1,https://www.bigbasket.com/pd/40224096/fresho-cucumber-mangalore-1-pc-approx-500-1000-gm/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40224096_1-fresho-cucumber-mangalore.jpg,Test,Test
59,50000507,Garlic - Organically Grown,130,g,250,https://www.bigbasket.com/pd/50000507/fresho-garlic-organically-grown-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/50000507_5-fresho-garlic-organically-grown.jpg,Test,Test
60,10000356,Sprouts - Moong Green,140,g,200,https://www.bigbasket.com/pd/10000356/fresho-sprouts-moong-green-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000356_11-fresho-sprouts-moong-green.jpg,Test,Test
61,40005848,Yam - Sliced,130,g,200,https://www.bigbasket.com/pd/40005848/fresho-yam-sliced-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40005848_5-fresho-yam-sliced.jpg,Test,Test
62,10000020,Baby Corn - Unpeeled,36,g,500,https://www.bigbasket.com/pd/10000020/fresho-baby-corn-unpeeled-500-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000020_14-fresho-baby-corn-unpeeled.jpg,Test,Test
63,10000109,Drumstick/Moringa,115,g,250,https://www.bigbasket.com/pd/10000109/fresho-drumstickmoringa-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000109_18-fresho-drumstickmoringa.jpg,Test,Test
64,10000001,"Amaranthus - Green Cleaned, without roots",40,g,250,https://www.bigbasket.com/pd/10000001/fresho-amaranthus-green-cleaned-without-roots-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/10000001_21-fresho-amaranthus-green-cleaned-without-roots.jpg,Test,Test
65,40005817,Green Peas - Peeled,250,g,200,https://www.bigbasket.com/pd/40005817/fresho-green-peas-peeled-200-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40005817_3-fresho-green-peas-peeled.jpg,Test,Test
66,40201311,Siru Keerai,40,g,250,https://www.bigbasket.com/pd/40201311/fresho-siru-keerai-250-g/?nc=L2Category&t_pg=L2Cagegory&t_p=L2Category&t_s=L2Category&t_pos=3&t_ch=desktop,Grocery,Fresh Vegetables,Vegetables,03/10/2022 10:19,Bigbasket,Chennai,https://www.bigbasket.com/media/uploads/p/mm/40201311_1-fresho-siru-keerai.jpg,Test,Test
