id,product_id,product_name,price,unit,quantity,link,category,sub_category_1,sub_category_2,created_date,online_partner
137,590002899,Small Colocasia 500 g,34,g,500,https://www.jiomart.com/p/groceries/colocasia-small-500-g/590002899,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:24:37.124979,Jiomart
138,590831525,Sambar Onion 500 g (Pack),98,g,500,https://www.jiomart.com/p/groceries/sambar-onion-500-g-pack/590831525,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:24:49.595021,Jiomart
139,590000150,Knol Khol per kg,20,kg,1,https://www.jiomart.com/p/groceries/knol-khol-per-kg/590000150,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:25:01.385744,Jiomart
140,590000117,Curry Leaves 1 bunch (Approx 20 g - 100 g),60,g,100,https://www.jiomart.com/p/groceries/curry-leaves-1-bunch/590000117,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:25:14.415539,Jiomart
141,590033816,Tapioca per Kg,34,Kg,1,https://www.jiomart.com/p/groceries/tapioca-per-kg/590033816,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:25:26.310525,Jiomart
142,590000172,Ash Gourd 3.5 kg,38,kg,3.5,https://www.jiomart.com/p/groceries/ash-gourd-3-5-kg/590000172,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:25:38.334189,Jiomart
143,590000182,Banana Flower (Approx 180 g - 300 g),73.33,g,300,https://www.jiomart.com/p/groceries/banana-flower-per-piece/590000182,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:25:51.299189,Jiomart
144,590335340,Sweet Corn Shelled 200 g (Pack),150,g,200,https://www.jiomart.com/p/groceries/sweet-corn-shelled-200-g-pack/590335340,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:26:04.439024,Jiomart
145,590034008,Banana Stem (Approx. 150 g - 300 g),23.33,g,300,https://www.jiomart.com/p/groceries/banana-stem/590034008,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:26:16.813026,Jiomart
146,590177436,Pidi Karunai (Kg),38,(Kg,1,https://www.jiomart.com/p/groceries/pidi-karunai-kg/590177436,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:26:41.308843,Jiomart
147,590122469,Sprout Mix 150 g,186.67,g,150,https://www.jiomart.com/p/groceries/sprout-mix-150-g-pack/590122469,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:26:53.627666,Jiomart
148,590639725,Betel Leaf (Pack of 10),8,pc,10,https://www.jiomart.com/p/groceries/betel-leaf-pack-of-10/590639725,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:27:06.103666,Jiomart
149,590122470,Sprout Green 150 g,186.67,g,150,https://www.jiomart.com/p/groceries/sprout-green-150-g-pack/590122470,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:27:18.554663,Jiomart
150,590000825,Sprouts Channa Brown per Pack (Approx 150 g - 250 g),112,g,250,https://www.jiomart.com/p/groceries/sprouts-channa-brown-per-pack/590000825,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:27:32.335485,Jiomart
151,590000258,Pumkin Country 3.5 kg,44,kg,3.5,https://www.jiomart.com/p/groceries/pumkin-country-3-5-kg/590000258,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:27:44.766606,Jiomart
152,590332965,Sambar Onion Peeled 100 g (Pack),280,g,100,https://www.jiomart.com/p/groceries/sambar-onion-peeled-100-g-pack/590332965,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:27:57.870441,Jiomart
153,590834997,Banana Leaf (Pack of 5),16,pc,5,https://www.jiomart.com/p/groceries/banana-leaf-pack-of-5/590834997,Groceries,Fruits & Vegetables,Fresh Vegetables,2022-02-15 14:28:10.343556,Jiomart
